date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-28,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,3243293.00,852467132.12,7.86
2021-01-28,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,3657803.00,620838903.19,5.72
2021-01-28,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,17939482.00,614965442.96,5.67
2021-01-28,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,3116512.00,434909249.60,4.01
2021-01-28,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,814250.00,412230347.50,3.80
2021-01-28,ARKG,"ROCHE HOLDINGS LTD-SPONS ADR",RHHBY,771195104,9085684.00,404948935.88,3.73
2021-01-28,ARKG,"CAREDX INC",CDNA,14167L103,5173689.00,401633477.07,3.70
2021-01-28,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2284392.00,382452908.64,3.53
2021-01-28,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,1611175.00,370634697.00,3.42
2021-01-28,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,19134566.00,343465459.70,3.17
2021-01-28,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,3695653.00,335971814.23,3.10
2021-01-28,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,3615988.00,335708325.92,3.09
2021-01-28,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,7495729.00,327188570.85,3.02
2021-01-28,ARKG,"INVITAE CORP",NVTA,46185L103,6119310.00,311656458.30,2.87
2021-01-28,ARKG,"PERSONALIS INC",PSNL,71535D106,6673277.00,269133261.41,2.48
2021-01-28,ARKG,"INCYTE CORP",INCY,45337C102,2926635.00,267113976.45,2.46
2021-01-28,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,3896384.00,255135224.32,2.35
2021-01-28,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,3616736.00,219499707.84,2.02
2021-01-28,ARKG,"ACCOLADE INC",ACCD,00437E102,4101931.00,210511098.92,1.94
2021-01-28,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,8624195.00,204220937.60,1.88
2021-01-28,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,1754106.00,175217648.34,1.62
2021-01-28,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,2543269.00,174239359.19,1.61
2021-01-28,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,2316264.00,172677481.20,1.59
2021-01-28,ARKG,"CELLECTIS - ADR",CLLS,15117K103,5976606.00,168839119.50,1.56
2021-01-28,ARKG,"BRISTOL-MYERS SQUIBB CO",BMY,110122108,2674563.00,166598529.27,1.54
2021-01-28,ARKG,"VEEVA SYSTEMS INC-CLASS A",VEEV,922475108,593268.00,166115040.00,1.53
2021-01-28,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,950513.00,164742913.16,1.52
2021-01-28,ARKG,"SCHRODINGER INC",SDGR,80810D103,1777671.00,159741516.06,1.47
2021-01-28,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,309351.00,153586584.48,1.42
2021-01-28,ARKG,"ALPHABET INC-CL A",GOOGL,02079K305,80375.00,148950950.00,1.37
2021-01-28,ARKG,"SAREPTA THERAPEUTICS INC",SRPT,803607100,1626482.00,146594822.66,1.35
2021-01-28,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2157299.00,138002417.03,1.27
2021-01-28,ARKG,"CODEXIS INC",CDXS,192005106,5354166.00,125448109.38,1.16
2021-01-28,ARKG,"VERACYTE INC",VCYT,92337F107,2132765.00,121290345.55,1.12
2021-01-28,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,1968533.00,112403234.30,1.04
2021-01-28,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1794142.00,109675900.46,1.01
2021-01-28,ARKG,"PHREESIA INC",PHR,71944F106,1676645.00,108495697.95,1.00
2021-01-28,ARKG,"GUARDANT HEALTH INC",GH,40131M109,688574.00,107885774.32,0.99
2021-01-28,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,1298708.00,88623833.92,0.82
2021-01-28,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,8534103.00,86535804.42,0.80
2021-01-28,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3517779.00,84110095.89,0.78
2021-01-28,ARKG,"COMPUGEN LTD",CGEN,M25722105,5664645.00,67975740.00,0.63
2021-01-28,ARKG,"CERUS CORP",CERS,157085101,8073656.00,54295336.60,0.50
2021-01-28,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,1128882.00,40910683.68,0.38
2021-01-28,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,3503564.00,38223883.24,0.35
2021-01-28,ARKG,"LONGVIEW ACQUISITION CORP-A",LGVW,543195101,1921585.00,34626961.70,0.32
2021-01-28,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3128115.00,33314424.75,0.31
2021-01-28,ARKG,"908 DEVICES INC",MASS,65443P102,558544.00,30736676.32,0.28
2021-01-28,ARKG,"EVOGENE LTD",EVGN,M4119S104,4537959.00,28816039.65,0.27
2021-01-28,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,3798143.00,27004796.73,0.25
2021-01-28,ARKG,"1LIFE HEALTHCARE INC",ONEM,68269G107,265278.00,13319608.38,0.12
2021-01-28,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,12120511.30,12120511.30,0.11
2021-01-28,ARKG,"HIMS & HERS HEALTH INC",HIMS,433000106,460731.00,7629705.36,0.07
2021-01-28,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,370490.00,4864533.70,0.04
