date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-03,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,3345197.00,907919917.77,7.85
2021-02-03,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,3638155.00,691103923.80,5.98
2021-02-03,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,17686053.00,615828365.46,5.33
2021-02-03,ARKG,"CAREDX INC",CDNA,14167L103,5336247.00,466227900.39,4.03
2021-02-03,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,3214455.00,451438060.20,3.91
2021-02-03,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,839858.00,412521452.44,3.57
2021-02-03,ARKG,"ROCHE HOLDINGS LTD-SPONS ADR",RHHBY,771195104,9371134.00,405301545.50,3.51
2021-02-03,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,1801509.00,380118399.00,3.29
2021-02-03,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2281131.00,375246049.50,3.25
2021-02-03,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,3811747.00,374466025.28,3.24
2021-02-03,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,4060546.00,362769179.64,3.14
2021-02-03,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,7731217.00,361279770.41,3.13
2021-02-03,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,19735669.00,343992710.67,2.98
2021-02-03,ARKG,"INVITAE CORP",NVTA,46185L103,6110571.00,320132814.69,2.77
2021-02-03,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,3890819.00,315389788.14,2.73
2021-02-03,ARKG,"INCYTE CORP",INCY,45337C102,3018573.00,274599585.81,2.38
2021-02-03,ARKG,"PERSONALIS INC",PSNL,71535D106,6663749.00,265483760.16,2.30
2021-02-03,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,3800416.00,232737475.84,2.01
2021-02-03,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,8611880.00,229162126.80,1.98
2021-02-03,ARKG,"ACCOLADE INC",ACCD,00437E102,4230832.00,227322603.36,1.97
